,BHK,Size,Floor,Bathroom,city_status_Bangalore,city_status_Chennai,city_status_Delhi,city_status_Hyderabad,city_status_Kolkata,city_status_Mumbai,Furnishing_status_Furnished,Furnishing_status_Semi-Furnished,Furnishing_status_Unfurnished,Tenant_preferred_Bachelors,Tenant_preferred_Bachelors/Family,Tenant_preferred_Family
3600,1,600,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3601,1,1900,3,1,0,1,0,0,0,0,0,1,0,0,1,0
3602,2,600,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3603,1,500,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3604,1,550,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3605,2,1200,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3606,3,1107,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3607,1,550,9,1,0,1,0,0,0,0,0,1,0,0,1,0
3608,2,1150,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3609,2,600,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3610,3,1235,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3611,1,600,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3612,1,400,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3613,3,1400,3,3,0,1,0,0,0,0,0,1,0,0,1,0
3614,3,800,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3615,2,700,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3616,2,900,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3617,1,400,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3618,2,850,2,2,0,1,0,0,0,0,1,0,0,0,1,0
3619,3,1415,4,2,0,1,0,0,0,0,1,0,0,0,1,0
3620,1,281,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3621,1,600,2,1,0,1,0,0,0,0,1,0,0,0,1,0
3622,5,6000,9,4,0,1,0,0,0,0,0,1,0,0,1,0
3623,2,1050,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3624,1,390,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3625,3,950,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3626,3,1500,3,3,0,1,0,0,0,0,0,1,0,0,0,1
3627,2,200,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3628,2,926,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3629,3,1700,3,3,0,1,0,0,0,0,0,1,0,1,0,0
3630,2,1068,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3631,3,1800,0,3,0,1,0,0,0,0,0,1,0,0,0,1
3632,2,590,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3633,3,1400,2,3,0,1,0,0,0,0,0,1,0,0,1,0
3634,1,550,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3635,1,520,3,1,0,1,0,0,0,0,0,1,0,0,1,0
3636,2,900,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3637,2,700,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3638,1,400,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3639,4,2280,2,4,0,1,0,0,0,0,0,1,0,0,1,0
3640,2,826,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3641,2,1050,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3642,2,700,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3643,2,800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3644,2,850,1,2,0,1,0,0,0,0,1,0,0,0,1,0
3645,1,502,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3646,2,925,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3647,2,500,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3648,2,950,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3649,2,930,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3650,2,950,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3651,2,800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3652,2,950,1,1,0,1,0,0,0,0,0,1,0,0,0,1
3653,3,1100,1,2,0,1,0,0,0,0,0,0,1,0,0,1
3654,2,750,3,3,0,1,0,0,0,0,0,0,1,0,1,0
3655,2,1000,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3656,2,950,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3657,2,800,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3658,1,500,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3659,3,1500,0,3,0,1,0,0,0,0,0,1,0,0,1,0
3660,1,550,2,1,0,1,0,0,0,0,1,0,0,0,1,0
3661,1,400,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3662,1,550,2,1,0,1,0,0,0,0,0,0,1,1,0,0
3663,2,730,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3664,2,1000,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3665,2,975,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3666,2,1800,12,2,0,1,0,0,0,0,0,1,0,0,1,0
3667,2,745,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3668,2,900,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3669,2,600,0,2,0,1,0,0,0,0,0,0,1,0,0,1
3670,2,600,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3671,1,450,3,1,0,1,0,0,0,0,0,0,1,1,0,0
3672,2,1030,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3673,2,833,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3674,2,1000,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3675,2,840,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3676,2,750,1,2,0,1,0,0,0,0,1,0,0,0,0,1
3677,2,950,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3678,1,550,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3679,3,1125,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3680,2,700,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3681,2,1100,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3682,2,700,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3683,3,1250,2,3,0,1,0,0,0,0,0,1,0,1,0,0
3684,2,1100,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3685,1,475,2,1,0,1,0,0,0,0,0,1,0,0,1,0
3686,2,530,2,1,0,1,0,0,0,0,0,1,0,0,1,0
3687,2,1050,11,2,0,1,0,0,0,0,0,1,0,0,0,1
3688,2,830,0,2,0,1,0,0,0,0,0,1,0,0,0,1
3689,2,809,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3690,2,900,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3691,1,700,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3692,2,1150,1,2,0,1,0,0,0,0,0,1,0,1,0,0
3693,1,750,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3694,2,920,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3695,2,1050,9,2,0,1,0,0,0,0,0,1,0,0,0,1
3696,2,1800,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3697,2,1000,1,2,0,1,0,0,0,0,0,1,0,1,0,0
3698,3,1062,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3699,2,800,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3700,1,450,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3701,2,900,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3702,4,2240,0,4,0,1,0,0,0,0,1,0,0,0,1,0
3703,1,500,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3704,1,750,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3705,3,1400,11,3,0,1,0,0,0,0,0,1,0,0,1,0
3706,2,1200,2,2,0,1,0,0,0,0,0,1,0,1,0,0
3707,2,1424,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3708,1,450,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3709,3,2700,8,2,0,1,0,0,0,0,1,0,0,1,0,0
3710,2,805,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3711,1,434,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3712,2,1000,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3713,1,595,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3714,2,685,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3715,2,1075,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3716,3,1100,4,3,0,1,0,0,0,0,0,1,0,1,0,0
3717,2,950,1,2,0,1,0,0,0,0,0,0,1,0,0,1
3718,3,1500,19,3,0,1,0,0,0,0,0,0,1,1,0,0
3719,3,1100,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3720,2,1100,2,2,0,1,0,0,0,0,0,1,0,1,0,0
3721,3,1000,1,3,0,1,0,0,0,0,0,0,1,1,0,0
3722,2,800,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3723,3,1500,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3724,3,1250,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3725,2,650,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3726,3,1650,1,3,0,1,0,0,0,0,0,0,1,0,1,0
3727,4,2317,10,4,0,1,0,0,0,0,0,0,1,0,1,0
3728,2,950,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3729,3,1700,3,3,0,1,0,0,0,0,1,0,0,0,1,0
3730,3,1300,1,2,0,1,0,0,0,0,1,0,0,0,1,0
3731,2,805,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3732,2,1109,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3733,1,300,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3734,2,700,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3735,2,950,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3736,3,1290,4,3,0,1,0,0,0,0,0,0,1,0,1,0
3737,2,950,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3738,1,400,1,1,0,1,0,0,0,0,1,0,0,0,1,0
3739,2,2000,7,2,0,1,0,0,0,0,1,0,0,0,1,0
3740,2,939,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3741,3,1200,1,3,0,1,0,0,0,0,0,0,1,0,1,0
3742,2,1800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3743,3,1200,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3744,2,1200,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3745,3,1750,1,3,0,1,0,0,0,0,0,0,1,0,1,0
3746,1,300,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3747,1,650,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3748,2,950,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3749,3,1610,3,3,0,1,0,0,0,0,0,1,0,0,0,1
3750,2,900,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3751,1,550,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3752,2,700,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3753,2,800,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3754,2,580,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3755,2,950,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3756,1,700,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3757,2,600,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3758,1,200,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3759,1,600,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3760,2,550,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3761,1,600,4,1,0,1,0,0,0,0,0,0,1,0,1,0
3762,3,1680,1,3,0,1,0,0,0,0,0,1,0,0,0,1
3763,2,1100,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3764,1,600,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3765,2,820,0,2,0,1,0,0,0,0,0,1,0,0,0,1
3766,3,1125,8,3,0,1,0,0,0,0,0,1,0,0,0,1
3767,2,973,4,2,0,1,0,0,0,0,0,1,0,0,0,1
3768,2,780,1,1,0,1,0,0,0,0,1,0,0,0,1,0
3769,1,400,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3770,4,4000,1,4,0,1,0,0,0,0,0,1,0,0,1,0
3771,2,1000,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3772,3,3500,0,3,0,1,0,0,0,0,0,1,0,0,1,0
3773,1,350,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3774,2,800,2,2,0,1,0,0,0,0,0,1,0,1,0,0
3775,2,700,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3776,1,550,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3777,3,2100,0,4,0,1,0,0,0,0,0,1,0,0,1,0
3778,3,1700,2,3,0,1,0,0,0,0,0,1,0,0,1,0
3779,3,1420,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3780,2,950,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3781,2,780,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3782,1,800,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3783,2,500,2,1,0,1,0,0,0,0,0,1,0,0,1,0
3784,2,1000,25,2,0,1,0,0,0,0,0,1,0,0,1,0
3785,2,750,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3786,2,1200,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3787,3,1152,10,3,0,1,0,0,0,0,0,1,0,0,0,1
3788,2,843,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3789,2,900,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3790,2,1250,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3791,2,650,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3792,4,2600,2,4,0,1,0,0,0,0,0,1,0,0,1,0
3793,1,700,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3794,2,720,1,2,0,1,0,0,0,0,0,0,1,0,0,1
3795,4,3500,1,4,0,1,0,0,0,0,0,1,0,0,1,0
3796,4,3000,1,4,0,1,0,0,0,0,0,0,1,1,0,0
3797,2,1144,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3798,3,1750,1,3,0,1,0,0,0,0,0,0,1,1,0,0
3799,3,1450,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3800,2,590,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3801,2,900,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3802,2,800,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3803,2,1000,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3804,3,1650,2,3,0,1,0,0,0,0,0,1,0,0,0,1
3805,2,700,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3806,3,1280,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3807,2,700,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3808,2,980,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3809,2,900,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3810,1,450,1,1,0,1,0,0,0,0,0,0,1,0,0,1
3811,2,1200,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3812,2,650,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3813,3,1903,6,3,0,1,0,0,0,0,0,1,0,0,1,0
3814,2,650,2,1,0,1,0,0,0,0,0,1,0,0,1,0
3815,1,450,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3816,2,900,3,2,0,1,0,0,0,0,0,0,1,1,0,0
3817,2,550,2,1,0,1,0,0,0,0,0,0,1,0,0,1
3818,2,750,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3819,2,1000,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3820,3,1050,4,3,0,1,0,0,0,0,0,1,0,0,0,1
3821,1,650,1,2,0,1,0,0,0,0,1,0,0,0,0,1
3822,1,400,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3823,3,1075,7,3,0,1,0,0,0,0,0,1,0,0,0,1
3824,3,2000,3,3,0,1,0,0,0,0,0,1,0,1,0,0
3825,2,720,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3826,3,1000,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3827,1,500,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3828,2,900,0,2,0,1,0,0,0,0,1,0,0,0,1,0
3829,2,900,5,2,0,1,0,0,0,0,0,1,0,0,1,0
3830,2,900,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3831,1,1000,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3832,3,1300,1,3,0,1,0,0,0,0,0,1,0,0,0,1
3833,3,1383,2,3,0,1,0,0,0,0,0,1,0,1,0,0
3834,2,800,0,2,0,1,0,0,0,0,0,1,0,1,0,0
3835,2,1500,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3836,3,1350,0,2,0,1,0,0,0,0,0,1,0,1,0,0
3837,3,2000,3,3,0,1,0,0,0,0,0,1,0,1,0,0
3838,3,1200,0,2,0,1,0,0,0,0,0,0,1,1,0,0
3839,3,1912,1,3,0,1,0,0,0,0,0,0,1,1,0,0
3840,1,500,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3841,2,950,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3842,2,1000,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3843,3,1600,11,3,0,1,0,0,0,0,0,0,1,1,0,0
3844,2,900,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3845,3,1265,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3846,3,1060,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3847,2,1050,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3848,3,1500,2,3,0,1,0,0,0,0,0,0,1,1,0,0
3849,2,890,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3850,2,700,1,3,0,1,0,0,0,0,0,0,1,0,1,0
3851,3,1146,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3852,1,700,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3853,2,800,0,2,0,1,0,0,0,0,0,1,0,1,0,0
3854,2,640,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3855,2,909,5,2,0,1,0,0,0,0,0,1,0,0,1,0
3856,4,2400,0,3,0,1,0,0,0,0,0,0,1,1,0,0
3857,4,3800,0,4,0,1,0,0,0,0,0,1,0,0,1,0
3858,2,400,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3859,2,886,2,2,0,1,0,0,0,0,0,0,1,0,0,1
3860,3,1570,4,3,0,1,0,0,0,0,0,1,0,0,1,0
3861,2,900,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3862,1,400,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3863,2,1600,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3864,2,1000,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3865,2,850,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3866,2,750,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3867,2,750,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3868,3,2000,3,3,0,1,0,0,0,0,0,1,0,0,1,0
3869,3,1270,1,2,0,1,0,0,0,0,0,1,0,1,0,0
3870,2,2000,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3871,2,1250,3,2,0,1,0,0,0,0,1,0,0,0,1,0
3872,2,1000,0,2,0,1,0,0,0,0,0,0,1,0,0,1
3873,3,1050,5,3,0,1,0,0,0,0,0,1,0,0,1,0
3874,2,800,5,2,0,1,0,0,0,0,0,1,0,0,1,0
3875,3,1625,8,3,0,1,0,0,0,0,1,0,0,0,1,0
3876,3,1535,1,3,0,1,0,0,0,0,0,0,1,0,1,0
3877,2,850,1,2,0,1,0,0,0,0,1,0,0,0,1,0
3878,4,3800,3,4,0,0,0,1,0,0,0,1,0,0,1,0
3879,4,4500,0,4,0,0,0,1,0,0,0,1,0,0,0,1
3880,2,1100,1,2,0,0,0,1,0,0,0,0,1,0,1,0
3881,3,3200,1,3,0,0,0,1,0,0,0,1,0,0,1,0
3882,2,647,2,1,0,0,0,1,0,0,0,0,1,0,1,0
3883,3,1798,7,3,0,0,0,1,0,0,0,1,0,0,1,0
3884,3,1700,11,3,0,0,0,1,0,0,1,0,0,0,1,0
3885,2,930,5,2,0,0,0,1,0,0,0,1,0,0,1,0
3886,1,150,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3887,2,1200,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3888,2,1250,2,2,0,0,0,1,0,0,0,0,1,0,1,0
3889,2,900,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3890,1,500,2,1,0,0,0,1,0,0,0,1,0,0,1,0
3891,2,900,0,2,0,0,0,1,0,0,0,1,0,1,0,0
3892,2,1100,2,2,0,0,0,1,0,0,1,0,0,0,0,1
3893,3,1500,4,3,0,0,0,1,0,0,0,1,0,0,1,0
3894,1,500,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3895,3,1300,1,3,0,0,0,1,0,0,1,0,0,0,1,0
3896,1,300,10,1,0,0,0,1,0,0,1,0,0,0,1,0
3897,2,800,1,2,0,0,0,1,0,0,0,1,0,0,1,0
3898,3,1400,1,2,0,0,0,1,0,0,0,1,0,0,1,0
3899,1,500,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3900,2,750,3,2,0,0,0,1,0,0,0,0,1,0,1,0
3901,3,1200,2,3,0,0,0,1,0,0,0,1,0,0,1,0
3902,3,1350,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3903,2,1400,0,2,0,0,0,1,0,0,0,0,1,0,1,0
3904,1,450,3,1,0,0,0,1,0,0,0,0,1,0,1,0
3905,3,2061,1,3,0,0,0,1,0,0,1,0,0,0,1,0
3906,2,100,2,2,0,0,0,1,0,0,1,0,0,0,0,1
3907,2,1100,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3908,3,1650,5,3,0,0,0,1,0,0,0,1,0,0,0,1
3909,3,1500,1,3,0,0,0,1,0,0,0,1,0,0,1,0
3910,2,1140,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3911,2,990,0,2,0,0,0,1,0,0,0,0,1,1,0,0
3912,3,1700,7,3,0,0,0,1,0,0,0,1,0,0,1,0
3913,2,1200,2,2,0,0,0,1,0,0,0,0,1,0,1,0
3914,2,850,1,2,0,0,0,1,0,0,0,0,1,0,1,0
3915,2,900,2,2,0,0,0,1,0,0,0,0,1,0,1,0
3916,2,800,0,2,0,0,0,1,0,0,0,1,0,0,1,0
3917,2,1000,1,2,0,0,0,1,0,0,0,0,1,1,0,0
3918,2,1020,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3919,1,300,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3920,2,1800,0,2,0,0,0,1,0,0,0,1,0,0,1,0
3921,3,919,8,2,0,0,0,1,0,0,0,1,0,0,1,0
3922,3,25,5,3,0,0,0,1,0,0,0,1,0,0,1,0
3923,2,1050,1,2,0,0,0,1,0,0,0,1,0,0,1,0
3924,2,200,0,2,0,0,0,1,0,0,0,0,1,1,0,0
3925,1,450,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3926,4,1000,15,3,0,0,0,1,0,0,0,1,0,0,1,0
3927,3,1250,2,2,0,0,0,1,0,0,0,1,0,1,0,0
3928,3,1900,9,3,0,0,0,1,0,0,0,0,1,1,0,0
3929,2,1500,0,2,0,0,0,1,0,0,0,1,0,0,1,0
3930,3,2395,14,3,0,0,0,1,0,0,0,1,0,0,0,1
3931,2,1800,1,2,0,0,0,1,0,0,1,0,0,0,1,0
3932,2,700,3,2,0,0,0,1,0,0,0,0,1,0,1,0
3933,3,1700,4,2,0,0,0,1,0,0,0,0,1,0,0,1
3934,2,1200,2,2,0,0,0,1,0,0,0,0,1,1,0,0
3935,3,1600,3,3,0,0,0,1,0,0,0,1,0,0,1,0
3936,2,745,8,2,0,0,0,1,0,0,0,0,1,0,1,0
3937,3,2210,4,3,0,0,0,1,0,0,0,1,0,0,0,1
3938,3,1450,9,3,0,0,0,1,0,0,0,1,0,0,1,0
3939,3,1400,3,3,0,0,0,1,0,0,0,1,0,0,0,1
3940,3,2000,101,3,0,0,0,1,0,0,1,0,0,1,0,0
3941,4,1815,2,3,0,0,0,1,0,0,0,1,0,0,1,0
3942,2,1000,101,1,0,0,0,1,0,0,0,1,0,0,1,0
3943,2,1000,3,2,0,0,0,1,0,0,0,0,1,0,1,0
3944,2,1200,5,3,0,0,0,1,0,0,0,0,1,0,1,0
3945,3,2430,7,3,0,0,0,1,0,0,0,1,0,1,0,0
3946,1,140,2,1,0,0,0,1,0,0,0,0,1,0,1,0
3947,2,1200,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3948,2,1100,2,3,0,0,0,1,0,0,0,0,1,0,1,0
3949,2,800,1,2,0,0,0,1,0,0,0,0,1,1,0,0
3950,3,1500,3,3,0,0,0,1,0,0,0,1,0,0,1,0
3951,2,1200,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3952,3,1350,2,3,0,0,0,1,0,0,0,1,0,0,1,0
3953,5,2300,3,3,0,0,0,1,0,0,0,0,1,1,0,0
3954,1,1300,2,2,0,0,0,1,0,0,1,0,0,0,1,0
3955,2,1000,3,2,0,0,0,1,0,0,0,1,0,0,1,0
3956,2,1210,4,2,0,0,0,1,0,0,0,0,1,0,1,0
3957,2,1050,2,2,0,0,0,1,0,0,0,0,1,0,1,0
3958,3,1600,8,3,0,0,0,1,0,0,0,1,0,0,0,1
3959,1,300,3,1,0,0,0,1,0,0,0,0,1,0,1,0
3960,1,300,4,1,0,0,0,1,0,0,0,1,0,0,1,0
3961,2,1010,5,2,0,0,0,1,0,0,0,0,1,1,0,0
3962,3,1850,5,3,0,0,0,1,0,0,1,0,0,1,0,0
3963,2,1300,0,2,0,0,0,1,0,0,0,1,0,1,0,0
3964,2,1100,3,2,0,0,0,1,0,0,0,0,1,1,0,0
3965,3,2200,3,3,0,0,0,1,0,0,0,1,0,0,1,0
3966,1,500,5,1,0,0,0,1,0,0,0,0,1,0,1,0
3967,3,2290,4,3,0,0,0,1,0,0,0,1,0,1,0,0
3968,3,1900,4,3,0,0,0,1,0,0,0,1,0,0,1,0
3969,3,1600,2,3,0,0,0,1,0,0,0,1,0,0,1,0
3970,2,800,2,1,0,0,0,1,0,0,0,0,1,0,1,0
3971,3,1600,2,3,0,0,0,1,0,0,1,0,0,0,1,0
3972,1,500,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3973,3,1500,2,3,0,0,0,1,0,0,1,0,0,0,0,1
3974,1,650,1,1,0,0,0,1,0,0,0,1,0,0,1,0
3975,4,3300,0,4,0,0,0,1,0,0,0,1,0,0,0,1
3976,2,1200,0,2,0,0,0,1,0,0,0,0,1,0,1,0
3977,2,800,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3978,3,1200,1,4,0,0,0,1,0,0,0,1,0,0,1,0
3979,2,1000,2,1,0,0,0,1,0,0,0,0,1,0,1,0
3980,2,1600,1,3,0,0,0,1,0,0,0,0,1,0,0,1
3981,2,1200,1,2,0,0,0,1,0,0,1,0,0,0,1,0
3982,2,1100,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3983,3,1250,2,3,0,0,0,1,0,0,0,1,0,0,0,1
3984,2,1100,0,2,0,0,0,1,0,0,0,0,1,0,1,0
3985,2,1600,1,2,0,0,0,1,0,0,1,0,0,0,1,0
3986,2,1000,2,2,0,0,0,1,0,0,0,1,0,0,1,0
3987,1,455,2,1,0,0,0,1,0,0,0,0,1,0,1,0
3988,3,1473,23,2,0,0,0,1,0,0,1,0,0,0,1,0
